t1,t1_bfc,t2, t2_bfc, t1ce, t1ce_bfc, flair, flair_bfc, gt
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQD_1/BraTS19_CBICA_AQD_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQD_1/BraTS19_CBICA_AQD_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQD_1/BraTS19_CBICA_AQD_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQD_1/BraTS19_CBICA_AQD_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQD_1/BraTS19_CBICA_AQD_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQD_1/BraTS19_CBICA_AQD_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQD_1/BraTS19_CBICA_AQD_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQD_1/BraTS19_CBICA_AQD_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQD_1/BraTS19_CBICA_AQD_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQG_1/BraTS19_CBICA_AQG_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQG_1/BraTS19_CBICA_AQG_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQG_1/BraTS19_CBICA_AQG_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQG_1/BraTS19_CBICA_AQG_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQG_1/BraTS19_CBICA_AQG_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQG_1/BraTS19_CBICA_AQG_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQG_1/BraTS19_CBICA_AQG_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQG_1/BraTS19_CBICA_AQG_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQG_1/BraTS19_CBICA_AQG_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQN_1/BraTS19_CBICA_AQN_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQN_1/BraTS19_CBICA_AQN_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQN_1/BraTS19_CBICA_AQN_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQN_1/BraTS19_CBICA_AQN_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQN_1/BraTS19_CBICA_AQN_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQN_1/BraTS19_CBICA_AQN_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQN_1/BraTS19_CBICA_AQN_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQN_1/BraTS19_CBICA_AQN_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQN_1/BraTS19_CBICA_AQN_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQP_1/BraTS19_CBICA_AQP_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQP_1/BraTS19_CBICA_AQP_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQP_1/BraTS19_CBICA_AQP_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQP_1/BraTS19_CBICA_AQP_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQP_1/BraTS19_CBICA_AQP_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQP_1/BraTS19_CBICA_AQP_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQP_1/BraTS19_CBICA_AQP_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQP_1/BraTS19_CBICA_AQP_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQP_1/BraTS19_CBICA_AQP_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQQ_1/BraTS19_CBICA_AQQ_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQQ_1/BraTS19_CBICA_AQQ_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQQ_1/BraTS19_CBICA_AQQ_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQQ_1/BraTS19_CBICA_AQQ_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQQ_1/BraTS19_CBICA_AQQ_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQQ_1/BraTS19_CBICA_AQQ_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQQ_1/BraTS19_CBICA_AQQ_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQQ_1/BraTS19_CBICA_AQQ_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQQ_1/BraTS19_CBICA_AQQ_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQT_1/BraTS19_CBICA_AQT_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQT_1/BraTS19_CBICA_AQT_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQT_1/BraTS19_CBICA_AQT_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQT_1/BraTS19_CBICA_AQT_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQT_1/BraTS19_CBICA_AQT_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQT_1/BraTS19_CBICA_AQT_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQT_1/BraTS19_CBICA_AQT_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQT_1/BraTS19_CBICA_AQT_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQT_1/BraTS19_CBICA_AQT_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQU_1/BraTS19_CBICA_AQU_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQU_1/BraTS19_CBICA_AQU_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQU_1/BraTS19_CBICA_AQU_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQU_1/BraTS19_CBICA_AQU_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQU_1/BraTS19_CBICA_AQU_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQU_1/BraTS19_CBICA_AQU_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQU_1/BraTS19_CBICA_AQU_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQU_1/BraTS19_CBICA_AQU_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQU_1/BraTS19_CBICA_AQU_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQY_1/BraTS19_CBICA_AQY_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQY_1/BraTS19_CBICA_AQY_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQY_1/BraTS19_CBICA_AQY_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQY_1/BraTS19_CBICA_AQY_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQY_1/BraTS19_CBICA_AQY_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQY_1/BraTS19_CBICA_AQY_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQY_1/BraTS19_CBICA_AQY_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQY_1/BraTS19_CBICA_AQY_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQY_1/BraTS19_CBICA_AQY_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQZ_1/BraTS19_CBICA_AQZ_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQZ_1/BraTS19_CBICA_AQZ_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQZ_1/BraTS19_CBICA_AQZ_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQZ_1/BraTS19_CBICA_AQZ_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQZ_1/BraTS19_CBICA_AQZ_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQZ_1/BraTS19_CBICA_AQZ_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQZ_1/BraTS19_CBICA_AQZ_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQZ_1/BraTS19_CBICA_AQZ_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_AQZ_1/BraTS19_CBICA_AQZ_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARF_1/BraTS19_CBICA_ARF_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARF_1/BraTS19_CBICA_ARF_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARF_1/BraTS19_CBICA_ARF_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARF_1/BraTS19_CBICA_ARF_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARF_1/BraTS19_CBICA_ARF_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARF_1/BraTS19_CBICA_ARF_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARF_1/BraTS19_CBICA_ARF_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARF_1/BraTS19_CBICA_ARF_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARF_1/BraTS19_CBICA_ARF_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARW_1/BraTS19_CBICA_ARW_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARW_1/BraTS19_CBICA_ARW_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARW_1/BraTS19_CBICA_ARW_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARW_1/BraTS19_CBICA_ARW_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARW_1/BraTS19_CBICA_ARW_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARW_1/BraTS19_CBICA_ARW_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARW_1/BraTS19_CBICA_ARW_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARW_1/BraTS19_CBICA_ARW_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARW_1/BraTS19_CBICA_ARW_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARZ_1/BraTS19_CBICA_ARZ_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARZ_1/BraTS19_CBICA_ARZ_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARZ_1/BraTS19_CBICA_ARZ_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARZ_1/BraTS19_CBICA_ARZ_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARZ_1/BraTS19_CBICA_ARZ_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARZ_1/BraTS19_CBICA_ARZ_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARZ_1/BraTS19_CBICA_ARZ_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARZ_1/BraTS19_CBICA_ARZ_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ARZ_1/BraTS19_CBICA_ARZ_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASE_1/BraTS19_CBICA_ASE_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASE_1/BraTS19_CBICA_ASE_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASE_1/BraTS19_CBICA_ASE_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASE_1/BraTS19_CBICA_ASE_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASE_1/BraTS19_CBICA_ASE_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASE_1/BraTS19_CBICA_ASE_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASE_1/BraTS19_CBICA_ASE_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASE_1/BraTS19_CBICA_ASE_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASE_1/BraTS19_CBICA_ASE_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASG_1/BraTS19_CBICA_ASG_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASG_1/BraTS19_CBICA_ASG_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASG_1/BraTS19_CBICA_ASG_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASG_1/BraTS19_CBICA_ASG_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASG_1/BraTS19_CBICA_ASG_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASG_1/BraTS19_CBICA_ASG_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASG_1/BraTS19_CBICA_ASG_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASG_1/BraTS19_CBICA_ASG_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASG_1/BraTS19_CBICA_ASG_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASH_1/BraTS19_CBICA_ASH_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASH_1/BraTS19_CBICA_ASH_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASH_1/BraTS19_CBICA_ASH_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASH_1/BraTS19_CBICA_ASH_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASH_1/BraTS19_CBICA_ASH_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASH_1/BraTS19_CBICA_ASH_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASH_1/BraTS19_CBICA_ASH_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASH_1/BraTS19_CBICA_ASH_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASH_1/BraTS19_CBICA_ASH_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASK_1/BraTS19_CBICA_ASK_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASK_1/BraTS19_CBICA_ASK_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASK_1/BraTS19_CBICA_ASK_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASK_1/BraTS19_CBICA_ASK_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASK_1/BraTS19_CBICA_ASK_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASK_1/BraTS19_CBICA_ASK_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASK_1/BraTS19_CBICA_ASK_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASK_1/BraTS19_CBICA_ASK_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASK_1/BraTS19_CBICA_ASK_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASN_1/BraTS19_CBICA_ASN_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASN_1/BraTS19_CBICA_ASN_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASN_1/BraTS19_CBICA_ASN_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASN_1/BraTS19_CBICA_ASN_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASN_1/BraTS19_CBICA_ASN_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASN_1/BraTS19_CBICA_ASN_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASN_1/BraTS19_CBICA_ASN_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASN_1/BraTS19_CBICA_ASN_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASN_1/BraTS19_CBICA_ASN_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASO_1/BraTS19_CBICA_ASO_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASO_1/BraTS19_CBICA_ASO_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASO_1/BraTS19_CBICA_ASO_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASO_1/BraTS19_CBICA_ASO_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASO_1/BraTS19_CBICA_ASO_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASO_1/BraTS19_CBICA_ASO_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASO_1/BraTS19_CBICA_ASO_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASO_1/BraTS19_CBICA_ASO_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASO_1/BraTS19_CBICA_ASO_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASV_1/BraTS19_CBICA_ASV_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASV_1/BraTS19_CBICA_ASV_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASV_1/BraTS19_CBICA_ASV_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASV_1/BraTS19_CBICA_ASV_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASV_1/BraTS19_CBICA_ASV_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASV_1/BraTS19_CBICA_ASV_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASV_1/BraTS19_CBICA_ASV_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASV_1/BraTS19_CBICA_ASV_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASV_1/BraTS19_CBICA_ASV_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASW_1/BraTS19_CBICA_ASW_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASW_1/BraTS19_CBICA_ASW_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASW_1/BraTS19_CBICA_ASW_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASW_1/BraTS19_CBICA_ASW_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASW_1/BraTS19_CBICA_ASW_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASW_1/BraTS19_CBICA_ASW_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASW_1/BraTS19_CBICA_ASW_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASW_1/BraTS19_CBICA_ASW_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASW_1/BraTS19_CBICA_ASW_1_seg.nii.gz
/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASY_1/BraTS19_CBICA_ASY_1_t1.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASY_1/BraTS19_CBICA_ASY_1_t1_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASY_1/BraTS19_CBICA_ASY_1_t2.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASY_1/BraTS19_CBICA_ASY_1_t2_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASY_1/BraTS19_CBICA_ASY_1_t1ce.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASY_1/BraTS19_CBICA_ASY_1_t1ce_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASY_1/BraTS19_CBICA_ASY_1_flair.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASY_1/BraTS19_CBICA_ASY_1_flair_bfc.nii.gz,/cbica/home/bhaleram/comp_space/brats/data1/train/BraTS19_CBICA_ASY_1/BraTS19_CBICA_ASY_1_seg.nii.gz
